ModelID,CellLineName,StrippedCellLineName,OncotreeLineage,OncotreePrimaryDisease,BLVRB_RNA,BLVRB_Protein,BLVRB_dependency,BLVRB_effect,Is_Breast_Cancer
ACH-002305,SKN-3,SKN3,Head and Neck,Head and Neck Squamous Cell Carcinoma,,,0.004474193,0.17226766,0
ACH-002306,STS-0421,STS0421,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002307,SU-DHL-16,SUDHL16,Lymphoid,Non-Hodgkin Lymphoma,,,,,0
ACH-002308,SUP-B8,SUPB8,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,,,,,0
ACH-002309,SW684,SW684,Soft Tissue,Fibrosarcoma,,,,,0
ACH-002310,SW872,SW872,Soft Tissue,Liposarcoma,,,,,0
ACH-002311,TE-12,TE12,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,,,,,0
ACH-002312,TGBC24TKB,TGBC24TKB,Biliary Tract,Intracholecystic Papillary Neoplasm,,,,,0
ACH-002313,TK,TK,Lymphoid,Non-Hodgkin Lymphoma,,,,,0
ACH-002314,TUR,TUR,Myeloid,Acute Myeloid Leukemia,,,,,0
ACH-002316,WIL2-NS,WIL2NS,Myeloid,Hereditary Spherocytosis,,,,,0
ACH-002317,YT,YT,Lymphoid,Non-Hodgkin Lymphoma,,,,,0
ACH-002320,600MPE,600MPE,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002321,HBL-100,HBL100,Breast,Non-Cancerous,,,,,1
ACH-002322,HCC2185,HCC2185,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002323,HCC2688,HCC2688,Breast,Breast Ductal Carcinoma In Situ,,,,,1
ACH-002324,HCC3153,HCC3153,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002326,MACLS2,MACLS2,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002327,MCF12A,MCF12A,Breast,Non-Cancerous,,,,,1
ACH-002328,MX1,MX1,Breast,"Breast Neoplasm, NOS",,,,,1
ACH-002329,SKBR5,SKBR5,Breast,"Breast Neoplasm, NOS",,,,,1
ACH-002330,SKBR7,SKBR7,Breast,"Breast Neoplasm, NOS",,,,,1
ACH-002331,ZR75B,ZR75B,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002332,GISTT1,GISTT1,Soft Tissue,Gastrointestinal Stromal Tumor,,,,,0
ACH-002333,HCC-827-GR,HCC827GR,Lung,Non-Small Cell Lung Cancer,,,,,0
ACH-002334,SS1A,SS1A,Soft Tissue,Synovial Sarcoma,,,,,0
ACH-002336,HCET,HCET,Eye,Non-Cancerous,,,,,0
ACH-002337,JHU-028,JHU028,Lung,Non-Small Cell Lung Cancer,,,,,0
ACH-002338,M980513,M980513,Skin,Melanoma,,,,,0
ACH-002339,MOT,MOT,Lymphoid,Mature B-Cell Neoplasms,,,,,0
ACH-002340,NBSUSSR,NBSUSSR,Peripheral Nervous System,Neuroblastoma,,,,,0
ACH-002342,BB30P BL,BB30PBL,Lymphoid,Non-Cancerous,,,,,0
ACH-002343,BB49EBV,BB49EBV,Normal,Non-Cancerous,,,,,0
ACH-002344,BB65EBV,BB65EBV,Normal,Non-Cancerous,,,,,0
ACH-002345,CaR-1,CAR1,Bowel,Colorectal Adenocarcinoma,,,,,0
ACH-002346,CP50EBV,CP50EBV,Normal,Non-Cancerous,,,,,0
ACH-002347,CP66EBV,CP66EBV,Normal,Non-Cancerous,,,,,0
ACH-002348,HSJD-DIPG-007,HSJDDIPG007,CNS/Brain,Diffuse Glioma,,,,,0
ACH-002349,GBM001,GBM001,CNS/Brain,Diffuse Glioma,,,,,0
ACH-002350,HA7EBV,HA7EBV,Normal,Non-Cancerous,,,,,0
ACH-002351,L542,L542,Normal,Non-Cancerous,,,,,0
ACH-002352,LB1047EBV,LB1047EBV,Normal,Non-Cancerous,,,,,0
ACH-002353,LB2241EBV,LB2241EBV,Normal,Non-Cancerous,,,,,0
ACH-002354,LB2518EBV,LB2518EBV,Normal,Non-Cancerous,,,,,0
ACH-002355,LB373EBV,LB373EBV,Normal,Non-Cancerous,,,,,0
ACH-002356,LB647P BL,LB647PBL,Lymphoid,Non-Cancerous,,,,,0
ACH-002357,LB771P BL,LB771PBL,Lymphoid,Non-Cancerous,,,,,0
ACH-002358,LB831-EBV,LB831EBV,Lymphoid,Non-Cancerous,,,,,0
ACH-002360,MZ1B,MZ1B,Normal,Non-Cancerous,,,,,0
ACH-002361,MZ7B,MZ7B,Normal,Non-Cancerous,,,,,0
ACH-002362,NCI-BL128,NCIBL128,Lymphoid,Non-Cancerous,,,,,0
ACH-002363,NCI-BL1395,NCIBL1395,Lymphoid,Non-Cancerous,,,,,0
ACH-002364,NCI-BL1437,NCIBL1437,Lymphoid,Non-Cancerous,,,,,0
ACH-002365,NCI-BL1770,NCIBL1770,Lymphoid,Non-Cancerous,,,,,0
ACH-002366,NCI-BL2009,NCIBL2009,Lymphoid,Non-Cancerous,,,,,0
ACH-002367,NCI-BL2052,NCIBL2052,Lymphoid,Non-Cancerous,,,,,0
ACH-002368,NCI-BL2087,NCIBL2087,Lymphoid,Non-Cancerous,,,,,0
ACH-002369,NCI-BL209,NCIBL209,Lymphoid,Non-Cancerous,,,,,0
ACH-002370,NCI-BL2122,NCIBL2122,Lymphoid,Non-Cancerous,,,,,0
ACH-002371,NCI-BL2126,NCIBL2126,Lymphoid,Non-Cancerous,,,,,0
ACH-002372,NCI-BL2171,NCIBL2171,Lymphoid,Non-Cancerous,,,,,0
ACH-002373,HCC1187 BL,HCC1187BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002374,HCC1599BL,HCC1599BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002375,HCC1937 BL,HCC1937BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002376,LS1034-PBL,LS1034PBL,Lymphoid,Non-Cancerous,,,,,0
ACH-002377,HCC38 BL,HCC38BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002378,HCC1143 BL,HCC1143BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002379,J82EBV,J82EBV,Normal,Non-Cancerous,,,,,0
ACH-002380,COLO829 BL,COLO829BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002381,HCC2157 BL,HCC2157BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002382,HCC1395 BL,HCC1395BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002383,HCC2218 BL,HCC2218BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002384,HCC1954 BL,HCC1954BL,Lymphoid,Non-Cancerous,,,,,0
ACH-002386,M00921,M00921,Skin,Melanoma,,,,,0
ACH-002387,M1203273,M1203273,Skin,Melanoma,,,,,0
ACH-002388,MET2B,MET2B,Skin,Melanoma,,,,,0
ACH-002389,ACN,ACN,Peripheral Nervous System,Neuroblastoma,,,,,0
ACH-002392,SC-1,SC1,Lymphoid,Mature B-Cell Neoplasms,,,,,0
ACH-002397,KMH-2,KMHDASH2,Thyroid,Anaplastic Thyroid Cancer,,,,,0
ACH-002399,21NT,21NT,Breast,Invasive Breast Carcinoma,6.533064921869638,,0.003578883,0.162656126,1
ACH-002400,21MT-1,21MT1,Breast,Invasive Breast Carcinoma,,,0.007515696,0.138112537,1
ACH-002401,21MT-2,21MT2,Breast,Invasive Breast Carcinoma,7.391561527386499,,0.008595625,0.071057556,1
ACH-002403,CCLF_MELM_0001_T,CCLFMELM0001T,Skin,Melanoma,4.582146498896452,,,,0
ACH-002404,CCLF_MELM_0002_T,CCLFMELM0002T,Skin,Melanoma,5.881500667386435,,,,0
ACH-002405,CCLF_MELM_0003_T,CCLFMELM0003T,Skin,Melanoma,6.4916607241657935,,,,0
ACH-002407,CCLF_MELM_0005_T,CCLFMELM0005T,Skin,Melanoma,,,,,0
ACH-002409,CCLF_NEURO_0006_T,CCLFNEURO0006T,CNS/Brain,Diffuse Glioma,5.535017146097288,,,,0
ACH-002419,CCLF_OVPA_0001_T,CCLFOVPA0001T,Uterus,Endometrial Carcinoma,4.558714579833777,,,,0
ACH-002431,CCLF_PEDS_0014_T1,CCLFPEDS0014T1,Peripheral Nervous System,Neuroblastoma,5.419380456022607,,,,0
ACH-002433,CCLF_PEDS_0019_T,CCLFPEDS0019T,Bone,Osteosarcoma,6.108457547630541,,,,0
ACH-002435,CCLF_PEDS_0022_T,CCLFPEDS0022T,Kidney,Wilms' Tumor,5.485665109797052,,,,0
ACH-002438,CCLF_PEDS_0026_T,CCLFPEDS0026T,Kidney,Wilms' Tumor,5.475480531917992,,,,0
ACH-002440,CCLF_THYR_0008_T,CCLFTHYR0008T,Thyroid,Well-Differentiated Thyroid Cancer,4.414954091060751,,,,0
ACH-002444,CCLF_UPGI_0003_T,CCLFUPGI0003T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002445,CCLF_UPGI_0004_T,CCLFUPGI0004T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002446,CCLF_UPGI_0005_T,CCLFUPGI0005T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.952321916653393,,0.016153812,0.05695248,0
ACH-002458,HT144 SKIN FV1,HT144SKINFV1,Skin,Melanoma,6.006116216710485,,0.002254936,0.228966116,0
ACH-002459,HT144 SKIN FV3,HT144SKINFV3,Skin,Melanoma,5.834845185679655,,,,0
ACH-002460,HT144 SKIN FV2,HT144SKINFV2,Skin,Melanoma,6.717004608170948,,0.006427501,0.110281545,0
ACH-002461,RVH421 SKIN FV1,RVH421SKINFV1,Skin,Melanoma,6.258258854359895,,0.009969819,0.093510526,0
ACH-002462,RPE1-ss48,RPE1SS48,Eye,Non-Cancerous,6.041821206190717,,0.020288752,0.024373189,0
ACH-002463,RPE1-ss77,RPE1SS77,Eye,Non-Cancerous,6.047261357041254,,0.014829195,0.086981188,0
ACH-002464,RPE1-ss6,RPE1SS6,Eye,Non-Cancerous,6.165071796687968,,0.023634389,0.074007996,0
ACH-002465,RPE1-ss119,RPE1SS119,Eye,Non-Cancerous,5.06319228074168,,0.008049503,0.098867299,0
ACH-002466,RPE1-ss111,RPE1SS111,Eye,Non-Cancerous,5.233500805294451,,,,0
ACH-002467,RPE1-ss51,RPE1SS51,Eye,Non-Cancerous,6.338158743312692,,0.004613381,0.192025631,0
ACH-002470,OS186,OS186,Bone,Osteosarcoma,4.766128674991133,,0.017567835,-0.000299523,0
ACH-002471,OS052,OS052,Bone,Osteosarcoma,4.747752592678561,,0.026354061,-0.011370581,0
ACH-002475,HAP1,HAP1,Myeloid,Myeloproliferative Neoplasms,6.478104633545098,,0.10825166,-0.234021386,0
ACH-002475,HAP1,HAP1,Myeloid,Myeloproliferative Neoplasms,6.570912185283116,,0.10825166,-0.234021386,0
ACH-002475,HAP1,HAP1,Myeloid,Myeloproliferative Neoplasms,6.481759075995296,,0.10825166,-0.234021386,0
ACH-002478,BC-2,BC2,Lymphoid,Mature B-Cell Neoplasms,6.908836920439856,,0.026138805,-0.034824034,0
ACH-002485,MAVER-1,MAVER1,Lymphoid,Mature B-Cell Neoplasms,4.764484166811158,,0.018047589,-0.004533165,0
ACH-002486,MES-OV,MESOV,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.925512901526321,,0.020903602,-0.010088947,0
ACH-002490,NCI-H1882,NCIH1882,Lung,Lung Neuroendocrine Tumor,4.268584105094278,,0.030302011,-0.023789029,0
ACH-002497,NCI-H920,NCIH920,Lung,Non-Small Cell Lung Cancer,6.800201026347946,,,,0
ACH-002498,SU-DHL-2,SUDHL2,Lymphoid,Mature B-Cell Neoplasms,3.457193706493612,,,,0
ACH-002499,UACC-3199,UACC3199,Breast,Invasive Breast Carcinoma,5.554668658132082,,0.01829924,0.030681385,1
ACH-002500,Z-138,Z138,Lymphoid,Mature B-Cell Neoplasms,4.471551665639338,,0.013237278,0.024286468,0
ACH-002501,RMZ,RMZ,Soft Tissue,Rhabdomyosarcoma,2.480939773256169,,,,0
ACH-002508,WM3211,WM3211,Skin,Melanoma,5.885596326747167,,0.019829057,0.041906051,0
ACH-002508,WM3211,WM3211,Skin,Melanoma,5.884947075403256,,0.019829057,0.041906051,0
ACH-002509,WM4235,WM4235,Skin,Melanoma,5.398637676674135,,,,0
ACH-002510,M040416,M040416,Skin,Melanoma,7.594272344943249,,0.030327082,-0.070910986,0
ACH-002510,M040416,M040416,Skin,Melanoma,7.587199947745897,,0.030327082,-0.070910986,0
ACH-002511,M104325,M104325,Skin,Melanoma,5.771267600938304,,0.050227665,-0.048785121,0
ACH-002511,M104325,M104325,Skin,Melanoma,5.771035130604069,,0.050227665,-0.048785121,0
ACH-002512,MM160113,MM160113,Skin,Melanoma,6.504409057057097,,0.014304965,0.066788401,0
ACH-002522,SNU-2292,SNU2292,Lung,Non-Small Cell Lung Cancer,5.1231447060022655,,0.018845279,0.00144704,0
ACH-002523,SNU-739,SNU739,Liver,Hepatocellular Carcinoma,5.644908972935455,,0.073387702,-0.090245339,0
ACH-002524,SNU-251,SNU251,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.771204203652947,,0.020274326,-0.017632793,0
ACH-002526,SNU-1327,SNU1327,Lung,Non-Small Cell Lung Cancer,6.4283668731591685,,0.004536231,0.164690913,0
ACH-002528,SNU-267,SNU267,Kidney,Renal Cell Carcinoma,6.379480608502284,,0.007609879,0.110217204,0
ACH-002529,SNU-1330,SNU1330,Lung,Non-Small Cell Lung Cancer,,,,,0
ACH-002530,SNU-977,SNU977,Bowel,Colorectal Adenocarcinoma,,,0.058012008,-0.127659581,0
ACH-002531,SNU-2535,SNU2535,Lung,Non-Small Cell Lung Cancer,9.055043774476804,,0.010187846,0.107312078,0
ACH-002532,SNU-1411,SNU1411,Bowel,Colorectal Adenocarcinoma,5.094979187347143,,,,0
ACH-002533,SNU-482,SNU482,Kidney,Renal Cell Carcinoma,6.406511160236128,,0.003253984,0.15404261,0
ACH-002535,SNU-254,SNU254,Bowel,Colorectal Adenocarcinoma,5.513061157718185,,0.036807774,-0.029248816,0
ACH-002538,SNU-1235,SNU1235,Bowel,Colorectal Adenocarcinoma,5.208544571493384,,0.085675847,-0.152158743,0
ACH-002539,SNU-1460,SNU1460,Bowel,Colorectal Adenocarcinoma,5.769806113905052,,,,0
ACH-002543,SNU-1406,SNU1406,Bowel,Colorectal Adenocarcinoma,5.835805360219466,,,,0
ACH-002544,SNU-1750,SNU1750,Esophagus/Stomach,Esophagogastric Adenocarcinoma,4.4354552468958,,0.016249287,0.025234156,0
ACH-002643,GRANTA-452,GRANTA452,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,2.9659209302649265,,,,0
ACH-002644,MEGAL,MEGAL,Myeloid,Acute Myeloid Leukemia,7.178146931359585,,,,0
ACH-002647,CCC-5,CCC5,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,7.420263427851761,,0.030291966,-0.044544037,0
ACH-002648,CX-03,CX03,Uterus,Endometrial Carcinoma,5.603561069903558,,,,0
ACH-002650,ETCC-016,ETCC016,Lung,Non-Small Cell Lung Cancer,6.7265996480739965,,0.033653881,-0.023442759,0
ACH-002651,FKH-1,FKH1,Myeloid,Acute Myeloid Leukemia,5.411900738426315,,,,0
ACH-002653,JIH-5,JIH5,Myeloid,Acute Leukemias of Ambiguous Lineage,4.48831576343641,,,,0
ACH-002654,JVE-015,JVE015,Bowel,Colorectal Adenocarcinoma,6.413800534410063,,0.074256473,-0.141479714,0
ACH-002659,JVE-127,JVE127,Bowel,Colorectal Adenocarcinoma,5.298214735945893,,0.081563253,-0.158484366,0
ACH-002660,JVE-187,JVE187,Bowel,Colorectal Adenocarcinoma,6.4316881402457104,,0.012312774,0.093139416,0
ACH-002662,JVE-207,JVE207,Bowel,Colorectal Adenocarcinoma,5.8404053234822575,,0.020362234,-0.006516517,0
ACH-002664,JVE-253,JVE253,Bowel,Colorectal Adenocarcinoma,5.569530585680969,,0.00877717,0.075482871,0
ACH-002665,JVE-367,JVE367,Bowel,Gastrointestinal Neuroendocrine Tumors,4.172015394082925,,,,0
ACH-002667,JVE-528,JVE528,Bowel,Colorectal Adenocarcinoma,6.77899700616954,,,,0
ACH-002668,KASUMI-3,KASUMI3,Myeloid,Acute Myeloid Leukemia,4.506024271260742,,,,0
ACH-002669,KP-363T,KP363T,Bowel,Colorectal Adenocarcinoma,6.893034508961669,,0.005737205,0.123546801,0
ACH-002672,MAPAC-HS-77,MAPACHS77,Pancreas,Pancreatic Adenocarcinoma,7.417835641161012,,0.027098492,-0.011375486,0
ACH-002675,SH-2,SH2,Myeloid,Acute Myeloid Leukemia,6.767389962065719,,,,0
ACH-002676,TK-6,TK6,Myeloid,Myeloproliferative Neoplasms,1.500975369965503,,,,0
ACH-002677,U-2946,U2946,Lymphoid,Mature B-Cell Neoplasms,1.7171839722275462,,0.013205479,-0.005087165,0
ACH-002678,WILL-1,WILL1,Lymphoid,Mature B-Cell Neoplasms,4.0787891357926975,,0.013133257,0.002919929,0
ACH-002680,170-MG-BA,170MGBA,CNS/Brain,Diffuse Glioma,6.035683287725396,,0.02471861,0.015872094,0
ACH-002681,538-MG-BA,538MGBA,CNS/Brain,Diffuse Glioma,6.19070571711283,,0.019164332,0.027372865,0
ACH-002687,WM3772F,WM3772F,Eye,Ocular Melanoma,7.531864877313346,,0.048924989,-0.09438464,0
ACH-002688,OS457,OS457,Bone,Osteosarcoma,6.64991287648554,,0.031041782,-0.032651835,0
ACH-002689,OS525,OS525,Bone,Osteosarcoma,6.978287168341045,,,,0
ACH-002690,OS526,OS526,Bone,Osteosarcoma,6.779811264527766,,0.021225865,0.034730078,0
ACH-002693,S462,S462,Peripheral Nervous System,Nerve Sheath Tumor,5.437261035589254,,0.021816722,-0.008190822,0
ACH-002695,STS26T,STS26T,Peripheral Nervous System,Nerve Sheath Tumor,5.709897146039748,,,,0
ACH-002703,OANC1,OANC1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.560444423791268,,,,0
ACH-002705,IS076P,IS076P,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.085817655533695,,0.003677571,0.143443637,0
ACH-002706,IS076A,IS076A,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.253543080850496,,0.054793424,-0.098249906,0
ACH-002708,DL-221,DL221,Soft Tissue,Liposarcoma,6.384383149678951,,0.007794632,0.114064613,0
ACH-002709,CMS,CMS,Myeloid,Acute Myeloid Leukemia,,,0.053542125,-0.12882297,0
ACH-002710,MPNST-724,MPNST724,Peripheral Nervous System,Nerve Sheath Tumor,5.8484601977536,,0.021677924,0.032912448,0
ACH-002711,UM-HACC-2A,UMHACC2A,Head and Neck,Salivary Carcinoma,6.609746098930271,,0.023919352,0.005499763,0
ACH-002716,MO-91,MO91,Myeloid,Acute Myeloid Leukemia,3.477262849349172,,,,0
ACH-002722,OSU-Des23,OSUDES23,Soft Tissue,Desmoid/Aggressive Fibromatosis,5.538345708684084,,,,0
ACH-002730,CCLF_UPGI_0009_T,CCLFUPGI0009T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002733,HCM-BROD-0477-C16,HCMBROD0477C16,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002736,CCLF_UPGI_0052_T,CCLFUPGI0052T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002738,PANFR0420,PANFR0420,Pancreas,Pancreatic Adenocarcinoma,,,,,0
ACH-002742,PANFR0233,PANFR0233,Pancreas,Pancreatic Adenocarcinoma,,,,,0
ACH-002743,PANFR0368,PANFR0368,Pancreas,Pancreatic Adenocarcinoma,,,,,0
ACH-002744,PANFR0402,PANFR0402,Pancreas,Pancreatic Adenocarcinoma,,,,,0
ACH-002745,PANFR0069,PANFR0069,Pancreas,Pancreatic Adenocarcinoma,,,,,0
ACH-002757,CCLF_UPGI_0068_T,CCLFUPGI0068T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002778,NCC-OS1-X2-C1,NCCOS1X2C1,Bone,Osteosarcoma,6.487748405713013,,0.023986932,-0.007650361,0
ACH-002780,NCC-ES1-C1,NCCES1C1,Bone,Ewing Sarcoma,3.868854648596471,,0.033092313,-0.097895845,0
ACH-002781,NCC-dCS1-C1,NCCDCS1C1,Bone,Chondrosarcoma,5.883127126814567,,,,0
ACH-002782,NCC-UPS1-C1,NCCUPS1C1,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,7.084489524936252,,0.019227401,0.025895238,0
ACH-002784,NCC-UPS2-C1,NCCUPS2C1,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,5.342999119265213,,0.053640846,-0.059596955,0
ACH-002785,NCC-LMS1-C1,NCCLMS1C1,Soft Tissue,Leiomyosarcoma,6.148962567789206,,0.028451889,0.00779527,0
ACH-002787,NCC-pRMS1-C1,NCCPRMS1C1,Soft Tissue,Rhabdomyosarcoma,6.785615937088624,,,,0
ACH-002789,NCC-SS1-C1,NCCSS1C1,Soft Tissue,Synovial Sarcoma,5.30050082652157,,,,0
ACH-002790,NCC-SS2-C1,NCCSS2C1,Soft Tissue,Synovial Sarcoma,7.548875839975585,,,,0
ACH-002790,NCC-SS2-C1,NCCSS2C1,Soft Tissue,Synovial Sarcoma,6.280644586782594,,,,0
ACH-002792,NCC-CCS1B-C1,NCCCCS1BC1,Soft Tissue,Clear Cell Sarcoma,7.018901183308675,,0.046668636,-0.080558691,0
ACH-002794,NCC-MFS1-C1,NCCMFS1C1,Soft Tissue,Myxofibrosarcoma,8.24389753020978,,,,0
ACH-002795,NCC-CDS1-X1-C1,NCCCDS1X1C1,Soft Tissue,CIC-DUX4 Sarcoma,5.976106970837209,,,,0
ACH-002796,NCC-CDS1-X3-C1,NCCCDS1X3C1,Soft Tissue,CIC-DUX4 Sarcoma,6.007935500275655,,,,0
ACH-002798,NCC-DFSP2-C1,NCCDFSP2C1,Skin,Dermatofibrosarcoma Protuberans,6.214083995783396,,,,0
ACH-002799,NCC-MPNST1-C1,NCCMPNST1C1,Peripheral Nervous System,Nerve Sheath Tumor,5.52080565900136,,0.020539783,0.020562334,0
ACH-002800,NCC-MPNST2-C1,NCCMPNST2C1,Peripheral Nervous System,Nerve Sheath Tumor,5.459100416533943,,0.027998369,-0.03172169,0
ACH-002801,NCC-MPNST3-C1,NCCMPNST3C1,Peripheral Nervous System,Nerve Sheath Tumor,5.781370205814076,,0.006919644,0.173470228,0
ACH-002802,NCC-MPNST3-X2-C1,NCCMPNST3X2C1,Peripheral Nervous System,Nerve Sheath Tumor,6.467416438677976,,,,0
ACH-002806,TB096,TB096,CNS/Brain,Diffuse Glioma,8.030159483102866,,0.023811417,0.055350256,0
ACH-002834,OS384,OS384,Bone,Osteosarcoma,6.0530157330181495,,0.007408479,0.194061726,0
ACH-002835,CCLF_UPGI_0011_T,CCLFUPGI0011T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002837,HCM-BROD-0100-C15,HCMBROD0100C15,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002839,CCLF_CORE_0002_T,CCLFCORE0002T,Bowel,Colorectal Adenocarcinoma,,,,,0
ACH-002843,CCLF_RARE_0020_T,CCLFRARE0020T,Soft Tissue,Desmoid/Aggressive Fibromatosis,6.237037831111717,,,,0
ACH-002844,CCLF_RARE_0025_T,CCLFRARE0025T,Soft Tissue,Desmoid/Aggressive Fibromatosis,6.310063771507542,,,,0
ACH-002846,YUSEEP-M 16-3517,YUSEEPM163517,Skin,Melanoma,6.061802114031289,,,,0
ACH-002847,YUHOIN,YUHOIN,Skin,Melanoma,6.92256656402482,,0.06122838,-0.087335528,0
ACH-002871,HCM-BROD-0489-C15,HCMBROD0489C15,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002883,IPM-BO-053L,IPMBO053L,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002884,IPM-BO-053R,IPMBO053R,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002885,IPM-BO-056,IPMBO056,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002886,VACO 432,VACO432,Bowel,Colorectal Adenocarcinoma,6.652889418077629,,,,0
ACH-002921,BCK4,BCK4,Breast,Invasive Breast Carcinoma,7.996789815959663,,,,1
ACH-002922,SK-N-MM,SKNMM,Peripheral Nervous System,Neuroblastoma,5.662792258631392,,0.028846824,-0.036558409,0
ACH-002924,UPMM2,UPMM2,Eye,Ocular Melanoma,6.643255903769567,,,,0
ACH-002925,UPMM3,UPMM3,Eye,Ocular Melanoma,6.580897697179055,,0.00898818,0.099374007,0
ACH-002926,UPMD1,UPMD1,Eye,Ocular Melanoma,6.751316423352209,,0.007698829,0.054589759,0
ACH-002927,UPMD2,UPMD2,Eye,Ocular Melanoma,7.440237980215316,,,,0
ACH-002928,MM100511,MM100511,Skin,Melanoma,6.008818517243804,,0.010609402,0.12626418,0
ACH-002932,CCLF_NEURO_0001_T,CCLFNEURO0001T,Bowel,Colorectal Adenocarcinoma,5.942537963604472,,,,0
ACH-002936,CCLF_PEDS_0043_T,CCLFPEDS0043T,Soft Tissue,Rhabdomyosarcoma,1.6193237931744997,,,,0
ACH-002937,CCLF_PEDS_0020_T,CCLFPEDS0020T,Kidney,Wilms' Tumor,4.5424747473391,,,,0
ACH-002942,CCLF_RARE_0004_T,CCLFRARE0004T,Soft Tissue,Leiomyosarcoma,6.413091366703514,,,,0
ACH-002946,UKE-1,UKE1,Myeloid,Acute Myeloid Leukemia,4.35727047567956,,,,0
ACH-002950,NH93T,NH93T,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002951,NH84T,NH84T,Breast,Invasive Breast Carcinoma,,,,,1
ACH-002954,CCLF_UPGI_0012_T,CCLFUPGI0012T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002967,CCLF_UPGI_0036_T,CCLFUPGI0036T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002968,CCLF_UPGI_0041_T,CCLFUPGI0041T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002972,CCLF_UPGI_0085_T,CCLFUPGI0085T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002979,CCLF_UPGI_0101_T,CCLFUPGI0101T,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002981,HCM-BROD-0098-C15,HCMBROD0098C15,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,,,0
ACH-002994,WSU-AML,WSUAML,Myeloid,Acute Myeloid Leukemia,4.13674919053338,,,,0
ACH-002996,CI34601,CI34601,Lung,Non-Small Cell Lung Cancer,,,,,0
ACH-003012,A549_CRAF_KD,A549CRAFKD,Lung,Non-Small Cell Lung Cancer,7.739983079079731,,0.009521748,0.075311556,0
ACH-003012,A549_CRAF_KD,A549CRAFKD,Lung,Non-Small Cell Lung Cancer,7.771601711430351,,0.009521748,0.075311556,0
ACH-003019,LASCPC-01,LASCPC01,Prostate,Prostate Neuroendocrine Carcinoma,,,,,0
ACH-003061,NCI-H774,NCIH774,Lung,Lung Neuroendocrine Tumor,4.838356822441239,,,,0
ACH-003065,CHLA-02-ATRT,CHLA02ATRT,CNS/Brain,Embryonal Tumor,5.814394046121564,,,,0
ACH-003067,CHLA-01R-MED,CHLA01RMED,CNS/Brain,Embryonal Tumor,4.175772081501778,,,,0
ACH-003071,NCI-H748,NCIH748,Lung,Lung Neuroendocrine Tumor,2.6137131570525445,,,,0
ACH-003099,UCSF-OT-1109,UCSFOT1109,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.345697969894308,,,,0
